user_id,product_id,action,timestamp,behavior_score,category,session_id
343,734,click,2024-03-30 06:15:00,0.4,Garden,sess_343_20240330
339,774,add_to_cart,2024-03-30 06:21:00,0.7,Home,sess_339_20240330
196,781,click,2024-03-30 06:21:00,0.4,Clothing,sess_196_20240330
99,111,click,2024-03-30 06:42:00,0.4,Electronics,sess_99_20240330
95,699,review,2024-03-30 06:51:00,0.6,Home,sess_95_20240330
410,699,search,2024-03-30 06:59:00,0.3,Clothing,sess_410_20240330
257,991,share,2024-03-30 07:07:00,0.5,Automotive,sess_257_20240330
296,22,search,2024-03-30 07:07:00,0.3,Electronics,sess_296_20240330
268,586,search,2024-03-30 07:09:00,0.3,Toys,sess_268_20240330
215,583,purchase,2024-03-30 07:35:00,1.0,Toys,sess_215_20240330
401,363,purchase,2024-03-30 07:39:00,1.0,Books,sess_401_20240330
201,806,add_to_cart,2024-03-30 07:53:00,0.7,Toys,sess_201_20240330
211,781,click,2024-03-30 07:53:00,0.4,Sports,sess_211_20240330
467,510,click,2024-03-30 08:00:00,0.4,Home,sess_467_20240330
31,171,view,2024-03-30 08:11:00,0.2,Garden,sess_31_20240330
431,993,share,2024-03-30 08:42:00,0.5,Garden,sess_431_20240330
331,17,click,2024-03-30 08:45:00,0.4,Garden,sess_331_20240330
233,958,search,2024-03-30 08:54:00,0.3,Beauty,sess_233_20240330
218,958,wishlist,2024-03-30 09:29:00,0.5,Beauty,sess_218_20240330
473,887,add_to_cart,2024-03-30 10:07:00,0.7,Garden,sess_473_20240330
58,392,share,2024-03-30 10:17:00,0.5,Clothing,sess_58_20240330
217,77,search,2024-03-30 10:39:00,0.3,Fashion,sess_217_20240330
153,244,review,2024-03-30 10:44:00,0.6,Beauty,sess_153_20240330
4,346,search,2024-03-30 10:53:00,0.3,Home,sess_4_20240330
391,391,share,2024-03-30 10:54:00,0.5,Clothing,sess_391_20240330
175,554,add_to_cart,2024-03-30 11:08:00,0.7,Automotive,sess_175_20240330
320,916,purchase,2024-03-30 11:11:00,1.0,Sports,sess_320_20240330
195,768,wishlist,2024-03-30 11:14:00,0.5,Home,sess_195_20240330
458,779,review,2024-03-30 11:16:00,0.6,Books,sess_458_20240330
22,477,wishlist,2024-03-30 11:41:00,0.5,Toys,sess_22_20240330
96,869,share,2024-03-30 11:52:00,0.5,Automotive,sess_96_20240330
392,955,search,2024-03-30 12:04:00,0.3,Fashion,sess_392_20240330
405,861,purchase,2024-03-30 12:08:00,1.0,Automotive,sess_405_20240330
242,960,search,2024-03-30 12:15:00,0.3,Electronics,sess_242_20240330
232,731,view,2024-03-30 12:22:00,0.2,Toys,sess_232_20240330
310,258,review,2024-03-30 12:23:00,0.6,Garden,sess_310_20240330
125,159,click,2024-03-30 12:56:00,0.4,Books,sess_125_20240330
102,494,review,2024-03-30 12:58:00,0.6,Home,sess_102_20240330
428,77,wishlist,2024-03-30 13:11:00,0.5,Electronics,sess_428_20240330
327,720,review,2024-03-30 13:14:00,0.6,Fashion,sess_327_20240330
95,116,view,2024-03-30 13:24:00,0.2,Toys,sess_95_20240330
168,394,search,2024-03-30 13:25:00,0.3,Electronics,sess_168_20240330
307,5,view,2024-03-30 13:31:00,0.2,Toys,sess_307_20240330
57,47,view,2024-03-30 14:15:00,0.2,Automotive,sess_57_20240330
348,624,share,2024-03-30 14:16:00,0.5,Garden,sess_348_20240330
247,843,add_to_cart,2024-03-30 14:29:00,0.7,Home,sess_247_20240330
479,994,add_to_cart,2024-03-30 14:49:00,0.7,Electronics,sess_479_20240330
484,96,add_to_cart,2024-03-30 14:54:00,0.7,Automotive,sess_484_20240330
250,409,review,2024-03-30 15:11:00,0.6,Garden,sess_250_20240330
27,821,click,2024-03-30 15:39:00,0.4,Garden,sess_27_20240330
180,474,purchase,2024-03-30 15:44:00,1.0,Electronics,sess_180_20240330
284,329,purchase,2024-03-30 15:49:00,1.0,Garden,sess_284_20240330
418,23,share,2024-03-30 15:53:00,0.5,Garden,sess_418_20240330
255,655,add_to_cart,2024-03-30 15:54:00,0.7,Toys,sess_255_20240330
30,834,share,2024-03-30 16:12:00,0.5,Automotive,sess_30_20240330
266,892,share,2024-03-30 16:29:00,0.5,Electronics,sess_266_20240330
205,189,view,2024-03-30 16:31:00,0.2,Sports,sess_205_20240330
68,149,purchase,2024-03-30 16:39:00,1.0,Home,sess_68_20240330
33,839,click,2024-03-30 16:39:00,0.4,Books,sess_33_20240330
431,523,search,2024-03-30 16:55:00,0.3,Electronics,sess_431_20240330
334,293,review,2024-03-30 17:04:00,0.6,Electronics,sess_334_20240330
492,682,search,2024-03-30 17:07:00,0.3,Clothing,sess_492_20240330
386,811,view,2024-03-30 17:08:00,0.2,Fashion,sess_386_20240330
412,81,purchase,2024-03-30 17:18:00,1.0,Clothing,sess_412_20240330
222,999,search,2024-03-30 17:20:00,0.3,Beauty,sess_222_20240330
471,900,share,2024-03-30 17:23:00,0.5,Clothing,sess_471_20240330
224,380,review,2024-03-30 17:24:00,0.6,Fashion,sess_224_20240330
171,505,purchase,2024-03-30 17:32:00,1.0,Toys,sess_171_20240330
280,64,share,2024-03-30 17:46:00,0.5,Toys,sess_280_20240330
490,980,search,2024-03-30 17:54:00,0.3,Automotive,sess_490_20240330
132,94,click,2024-03-30 17:55:00,0.4,Clothing,sess_132_20240330
423,215,click,2024-03-30 17:57:00,0.4,Home,sess_423_20240330
32,605,purchase,2024-03-30 18:02:00,1.0,Toys,sess_32_20240330
201,606,purchase,2024-03-30 18:03:00,1.0,Home,sess_201_20240330
51,869,click,2024-03-30 18:18:00,0.4,Sports,sess_51_20240330
357,390,purchase,2024-03-30 18:38:00,1.0,Sports,sess_357_20240330
63,58,add_to_cart,2024-03-30 19:12:00,0.7,Home,sess_63_20240330
111,138,share,2024-03-30 19:36:00,0.5,Sports,sess_111_20240330
432,252,search,2024-03-30 19:38:00,0.3,Beauty,sess_432_20240330
497,761,wishlist,2024-03-30 19:44:00,0.5,Toys,sess_497_20240330
487,996,wishlist,2024-03-30 19:51:00,0.5,Toys,sess_487_20240330
190,312,search,2024-03-30 20:05:00,0.3,Sports,sess_190_20240330
74,44,review,2024-03-30 20:14:00,0.6,Toys,sess_74_20240330
433,133,review,2024-03-30 20:25:00,0.6,Automotive,sess_433_20240330
313,625,wishlist,2024-03-30 20:26:00,0.5,Sports,sess_313_20240330
412,606,share,2024-03-30 20:43:00,0.5,Books,sess_412_20240330
446,46,share,2024-03-30 20:44:00,0.5,Garden,sess_446_20240330
448,356,search,2024-03-30 21:18:00,0.3,Garden,sess_448_20240330
154,495,search,2024-03-30 21:48:00,0.3,Fashion,sess_154_20240330
225,438,share,2024-03-30 22:11:00,0.5,Clothing,sess_225_20240330
439,699,add_to_cart,2024-03-30 22:54:00,0.7,Books,sess_439_20240330
249,29,add_to_cart,2024-03-30 22:59:00,0.7,Books,sess_249_20240330
100,549,purchase,2024-03-30 23:01:00,1.0,Toys,sess_100_20240330
330,315,purchase,2024-03-30 23:05:00,1.0,Toys,sess_330_20240330
335,742,view,2024-03-30 23:16:00,0.2,Fashion,sess_335_20240330
315,1,purchase,2024-03-30 23:44:00,1.0,Books,sess_315_20240330
290,578,wishlist,2024-03-31 00:19:00,0.5,Clothing,sess_290_20240331
414,847,purchase,2024-03-31 00:24:00,1.0,Sports,sess_414_20240331
54,281,review,2024-03-31 00:25:00,0.6,Books,sess_54_20240331
221,639,search,2024-03-31 00:36:00,0.3,Beauty,sess_221_20240331
247,68,view,2024-03-31 00:47:00,0.2,Sports,sess_247_20240331
356,159,click,2024-03-31 00:58:00,0.4,Home,sess_356_20240331
9,916,review,2024-03-31 02:16:00,0.6,Books,sess_9_20240331
442,624,wishlist,2024-03-31 02:25:00,0.5,Automotive,sess_442_20240331
37,902,wishlist,2024-03-31 02:25:00,0.5,Fashion,sess_37_20240331
190,100,view,2024-03-31 02:36:00,0.2,Fashion,sess_190_20240331
302,221,review,2024-03-31 03:13:00,0.6,Fashion,sess_302_20240331
153,663,review,2024-03-31 03:29:00,0.6,Toys,sess_153_20240331
350,185,add_to_cart,2024-03-31 03:30:00,0.7,Clothing,sess_350_20240331
480,828,wishlist,2024-03-31 03:32:00,0.5,Toys,sess_480_20240331
492,603,review,2024-03-31 03:36:00,0.6,Sports,sess_492_20240331
369,174,wishlist,2024-03-31 03:50:00,0.5,Sports,sess_369_20240331
214,671,search,2024-03-31 03:53:00,0.3,Toys,sess_214_20240331
16,510,purchase,2024-03-31 04:11:00,1.0,Fashion,sess_16_20240331
10,801,share,2024-03-31 04:24:00,0.5,Books,sess_10_20240331
289,559,click,2024-03-31 05:02:00,0.4,Electronics,sess_289_20240331
85,703,search,2024-03-31 05:10:00,0.3,Automotive,sess_85_20240331
366,13,view,2024-03-31 05:11:00,0.2,Clothing,sess_366_20240331
301,674,add_to_cart,2024-03-31 05:28:00,0.7,Electronics,sess_301_20240331
26,458,review,2024-03-31 05:31:00,0.6,Toys,sess_26_20240331
418,925,view,2024-03-31 05:45:00,0.2,Electronics,sess_418_20240331
185,253,share,2024-03-31 05:45:00,0.5,Electronics,sess_185_20240331
319,40,click,2024-03-31 05:53:00,0.4,Fashion,sess_319_20240331
459,508,review,2024-03-31 06:00:00,0.6,Garden,sess_459_20240331
93,306,view,2024-03-31 06:02:00,0.2,Books,sess_93_20240331
350,332,share,2024-03-31 06:05:00,0.5,Home,sess_350_20240331
30,87,search,2024-03-31 06:24:00,0.3,Beauty,sess_30_20240331
323,819,share,2024-03-31 06:27:00,0.5,Toys,sess_323_20240331
381,503,purchase,2024-03-31 06:33:00,1.0,Toys,sess_381_20240331
12,720,review,2024-03-31 06:47:00,0.6,Clothing,sess_12_20240331
203,183,wishlist,2024-03-31 06:48:00,0.5,Automotive,sess_203_20240331
43,595,share,2024-03-31 06:49:00,0.5,Beauty,sess_43_20240331
224,567,click,2024-03-31 07:06:00,0.4,Beauty,sess_224_20240331
456,387,add_to_cart,2024-03-31 07:14:00,0.7,Sports,sess_456_20240331
453,232,wishlist,2024-03-31 07:16:00,0.5,Electronics,sess_453_20240331
38,655,review,2024-03-31 07:17:00,0.6,Toys,sess_38_20240331
431,869,search,2024-03-31 07:19:00,0.3,Automotive,sess_431_20240331
431,837,wishlist,2024-03-31 07:19:00,0.5,Sports,sess_431_20240331
168,881,share,2024-03-31 07:51:00,0.5,Toys,sess_168_20240331
385,792,wishlist,2024-03-31 08:03:00,0.5,Home,sess_385_20240331
488,732,search,2024-03-31 08:03:00,0.3,Fashion,sess_488_20240331
72,945,wishlist,2024-03-31 08:12:00,0.5,Electronics,sess_72_20240331
393,506,search,2024-03-31 08:31:00,0.3,Toys,sess_393_20240331
162,96,search,2024-03-31 08:37:00,0.3,Electronics,sess_162_20240331
263,602,click,2024-03-31 08:43:00,0.4,Garden,sess_263_20240331
187,880,search,2024-03-31 08:46:00,0.3,Toys,sess_187_20240331
56,622,share,2024-03-31 09:28:00,0.5,Toys,sess_56_20240331
236,499,review,2024-03-31 09:33:00,0.6,Fashion,sess_236_20240331
170,92,click,2024-03-31 09:43:00,0.4,Toys,sess_170_20240331
275,803,wishlist,2024-03-31 09:46:00,0.5,Automotive,sess_275_20240331
453,457,share,2024-03-31 10:06:00,0.5,Automotive,sess_453_20240331
143,892,add_to_cart,2024-03-31 10:07:00,0.7,Home,sess_143_20240331
9,975,search,2024-03-31 10:08:00,0.3,Sports,sess_9_20240331
24,31,add_to_cart,2024-03-31 10:18:00,0.7,Home,sess_24_20240331
3,698,search,2024-03-31 10:26:00,0.3,Automotive,sess_3_20240331
264,833,review,2024-03-31 10:35:00,0.6,Toys,sess_264_20240331
340,917,wishlist,2024-03-31 10:52:00,0.5,Toys,sess_340_20240331
200,192,review,2024-03-31 11:30:00,0.6,Garden,sess_200_20240331
16,890,click,2024-03-31 12:03:00,0.4,Sports,sess_16_20240331
357,886,click,2024-03-31 12:04:00,0.4,Fashion,sess_357_20240331
38,158,share,2024-03-31 12:09:00,0.5,Clothing,sess_38_20240331
301,24,view,2024-03-31 12:35:00,0.2,Books,sess_301_20240331
30,979,wishlist,2024-03-31 12:39:00,0.5,Automotive,sess_30_20240331
48,271,search,2024-03-31 12:45:00,0.3,Clothing,sess_48_20240331
79,452,wishlist,2024-03-31 12:54:00,0.5,Books,sess_79_20240331
258,172,add_to_cart,2024-03-31 12:55:00,0.7,Clothing,sess_258_20240331
14,731,view,2024-03-31 13:10:00,0.2,Fashion,sess_14_20240331
284,145,share,2024-03-31 13:11:00,0.5,Beauty,sess_284_20240331
245,577,click,2024-03-31 13:24:00,0.4,Fashion,sess_245_20240331
340,969,add_to_cart,2024-03-31 13:42:00,0.7,Electronics,sess_340_20240331
322,200,wishlist,2024-03-31 13:42:00,0.5,Garden,sess_322_20240331
274,142,add_to_cart,2024-03-31 13:44:00,0.7,Clothing,sess_274_20240331
407,414,view,2024-03-31 13:50:00,0.2,Sports,sess_407_20240331
148,752,view,2024-03-31 14:04:00,0.2,Clothing,sess_148_20240331
473,548,review,2024-03-31 14:07:00,0.6,Clothing,sess_473_20240331
365,147,wishlist,2024-03-31 14:11:00,0.5,Electronics,sess_365_20240331
478,270,review,2024-03-31 14:16:00,0.6,Fashion,sess_478_20240331
335,723,share,2024-03-31 14:40:00,0.5,Toys,sess_335_20240331
82,586,purchase,2024-03-31 14:41:00,1.0,Automotive,sess_82_20240331
22,713,review,2024-03-31 14:46:00,0.6,Books,sess_22_20240331
139,703,view,2024-03-31 15:01:00,0.2,Books,sess_139_20240331
458,458,review,2024-03-31 15:05:00,0.6,Electronics,sess_458_20240331
359,254,share,2024-03-31 15:07:00,0.5,Home,sess_359_20240331
64,284,click,2024-03-31 15:30:00,0.4,Sports,sess_64_20240331
263,619,review,2024-03-31 15:34:00,0.6,Fashion,sess_263_20240331
430,448,share,2024-03-31 15:34:00,0.5,Toys,sess_430_20240331
54,590,view,2024-03-31 15:35:00,0.2,Fashion,sess_54_20240331
138,707,purchase,2024-03-31 15:50:00,1.0,Beauty,sess_138_20240331
329,703,wishlist,2024-03-31 15:57:00,0.5,Home,sess_329_20240331
152,472,view,2024-03-31 16:02:00,0.2,Garden,sess_152_20240331
404,699,review,2024-03-31 16:10:00,0.6,Garden,sess_404_20240331
434,193,share,2024-03-31 16:19:00,0.5,Toys,sess_434_20240331
315,615,view,2024-03-31 16:25:00,0.2,Books,sess_315_20240331
497,200,purchase,2024-03-31 16:35:00,1.0,Home,sess_497_20240331
447,949,view,2024-03-31 16:35:00,0.2,Automotive,sess_447_20240331
66,641,purchase,2024-03-31 16:51:00,1.0,Books,sess_66_20240331
396,697,search,2024-03-31 17:29:00,0.3,Fashion,sess_396_20240331
295,903,search,2024-03-31 18:03:00,0.3,Toys,sess_295_20240331
306,404,click,2024-03-31 18:17:00,0.4,Sports,sess_306_20240331
402,99,share,2024-03-31 18:22:00,0.5,Home,sess_402_20240331
246,548,purchase,2024-03-31 18:25:00,1.0,Clothing,sess_246_20240331
14,617,click,2024-03-31 18:39:00,0.4,Beauty,sess_14_20240331
330,611,click,2024-03-31 18:42:00,0.4,Books,sess_330_20240331
103,343,view,2024-03-31 18:46:00,0.2,Books,sess_103_20240331
284,985,click,2024-03-31 18:50:00,0.4,Electronics,sess_284_20240331
129,713,search,2024-03-31 19:01:00,0.3,Automotive,sess_129_20240331
355,236,review,2024-03-31 19:13:00,0.6,Automotive,sess_355_20240331
2,108,review,2024-03-31 19:14:00,0.6,Beauty,sess_2_20240331
68,255,click,2024-03-31 19:19:00,0.4,Fashion,sess_68_20240331
182,969,wishlist,2024-03-31 19:21:00,0.5,Fashion,sess_182_20240331
475,564,click,2024-03-31 19:34:00,0.4,Sports,sess_475_20240331
393,288,purchase,2024-03-31 19:47:00,1.0,Fashion,sess_393_20240331
177,201,purchase,2024-03-31 19:51:00,1.0,Home,sess_177_20240331
153,194,search,2024-03-31 19:52:00,0.3,Sports,sess_153_20240331
479,631,review,2024-03-31 19:57:00,0.6,Fashion,sess_479_20240331
202,104,purchase,2024-03-31 20:19:00,1.0,Fashion,sess_202_20240331
193,748,view,2024-03-31 20:24:00,0.2,Beauty,sess_193_20240331
202,396,share,2024-03-31 20:44:00,0.5,Clothing,sess_202_20240331
115,142,click,2024-03-31 20:45:00,0.4,Automotive,sess_115_20240331
428,606,purchase,2024-03-31 20:47:00,1.0,Garden,sess_428_20240331
241,43,view,2024-03-31 20:53:00,0.2,Sports,sess_241_20240331
448,577,share,2024-03-31 21:04:00,0.5,Beauty,sess_448_20240331
150,722,share,2024-03-31 21:25:00,0.5,Electronics,sess_150_20240331
267,965,purchase,2024-03-31 21:34:00,1.0,Fashion,sess_267_20240331
356,997,share,2024-03-31 21:43:00,0.5,Automotive,sess_356_20240331
38,169,share,2024-03-31 21:43:00,0.5,Garden,sess_38_20240331
241,883,share,2024-03-31 21:47:00,0.5,Clothing,sess_241_20240331
375,29,click,2024-03-31 21:53:00,0.4,Home,sess_375_20240331
181,579,share,2024-03-31 22:01:00,0.5,Toys,sess_181_20240331
276,470,wishlist,2024-03-31 22:04:00,0.5,Clothing,sess_276_20240331
371,43,click,2024-03-31 22:07:00,0.4,Electronics,sess_371_20240331
43,85,view,2024-03-31 22:17:00,0.2,Books,sess_43_20240331
267,668,add_to_cart,2024-03-31 22:23:00,0.7,Books,sess_267_20240331
419,201,purchase,2024-03-31 22:28:00,1.0,Fashion,sess_419_20240331
292,995,click,2024-03-31 22:32:00,0.4,Sports,sess_292_20240331
135,745,wishlist,2024-03-31 22:35:00,0.5,Garden,sess_135_20240331
100,730,add_to_cart,2024-03-31 22:55:00,0.7,Beauty,sess_100_20240331
141,325,wishlist,2024-03-31 22:58:00,0.5,Toys,sess_141_20240331
88,241,view,2024-03-31 23:12:00,0.2,Home,sess_88_20240331
387,164,add_to_cart,2024-03-31 23:28:00,0.7,Sports,sess_387_20240331
229,581,purchase,2024-03-31 23:39:00,1.0,Home,sess_229_20240331
168,382,view,2024-03-31 23:44:00,0.2,Books,sess_168_20240331
451,948,click,2024-03-31 23:44:00,0.4,Books,sess_451_20240331
225,834,share,2024-03-31 23:45:00,0.5,Fashion,sess_225_20240331
378,762,review,2024-03-31 23:50:00,0.6,Home,sess_378_20240331
288,802,purchase,2024-03-31 23:50:00,1.0,Clothing,sess_288_20240331
188,934,search,2024-03-31 23:53:00,0.3,Garden,sess_188_20240331
416,276,click,2024-03-31 23:55:00,0.4,Garden,sess_416_20240331
201,347,add_to_cart,2024-04-01 00:06:00,0.7,Garden,sess_201_20240401
233,238,click,2024-04-01 00:07:00,0.4,Books,sess_233_20240401
417,922,share,2024-04-01 00:09:00,0.5,Electronics,sess_417_20240401
395,469,share,2024-04-01 00:10:00,0.5,Sports,sess_395_20240401
35,495,share,2024-04-01 00:11:00,0.5,Beauty,sess_35_20240401
171,140,review,2024-04-01 00:31:00,0.6,Home,sess_171_20240401
464,849,review,2024-04-01 00:45:00,0.6,Garden,sess_464_20240401
167,47,wishlist,2024-04-01 00:49:00,0.5,Sports,sess_167_20240401
89,607,purchase,2024-04-01 00:54:00,1.0,Home,sess_89_20240401
321,458,click,2024-04-01 01:03:00,0.4,Clothing,sess_321_20240401
401,387,review,2024-04-01 01:14:00,0.6,Automotive,sess_401_20240401
90,540,search,2024-04-01 01:18:00,0.3,Automotive,sess_90_20240401
60,618,click,2024-04-01 01:41:00,0.4,Toys,sess_60_20240401
16,563,add_to_cart,2024-04-01 02:03:00,0.7,Toys,sess_16_20240401
365,843,search,2024-04-01 02:07:00,0.3,Books,sess_365_20240401
447,893,add_to_cart,2024-04-01 02:25:00,0.7,Fashion,sess_447_20240401
181,996,share,2024-04-01 02:32:00,0.5,Automotive,sess_181_20240401
233,180,click,2024-04-01 02:35:00,0.4,Home,sess_233_20240401
232,105,purchase,2024-04-01 02:53:00,1.0,Electronics,sess_232_20240401
121,371,view,2024-04-01 03:00:00,0.2,Home,sess_121_20240401
233,101,add_to_cart,2024-04-01 03:05:00,0.7,Toys,sess_233_20240401
374,802,search,2024-04-01 03:15:00,0.3,Home,sess_374_20240401
337,860,review,2024-04-01 03:29:00,0.6,Books,sess_337_20240401
263,287,view,2024-04-01 03:31:00,0.2,Garden,sess_263_20240401
228,71,add_to_cart,2024-04-01 03:45:00,0.7,Garden,sess_228_20240401
26,735,click,2024-04-01 03:48:00,0.4,Toys,sess_26_20240401
255,768,click,2024-04-01 03:53:00,0.4,Garden,sess_255_20240401
108,840,wishlist,2024-04-01 04:00:00,0.5,Clothing,sess_108_20240401
225,668,share,2024-04-01 04:01:00,0.5,Electronics,sess_225_20240401
73,290,search,2024-04-01 04:02:00,0.3,Books,sess_73_20240401
177,86,purchase,2024-04-01 04:15:00,1.0,Beauty,sess_177_20240401
258,549,share,2024-04-01 04:24:00,0.5,Home,sess_258_20240401
500,31,purchase,2024-04-01 04:40:00,1.0,Home,sess_500_20240401
453,711,add_to_cart,2024-04-01 05:01:00,0.7,Garden,sess_453_20240401
433,592,add_to_cart,2024-04-01 05:06:00,0.7,Books,sess_433_20240401
84,150,wishlist,2024-04-01 05:40:00,0.5,Books,sess_84_20240401
200,965,wishlist,2024-04-01 05:45:00,0.5,Electronics,sess_200_20240401
426,834,share,2024-04-01 05:51:00,0.5,Books,sess_426_20240401
183,332,add_to_cart,2024-04-01 06:29:00,0.7,Electronics,sess_183_20240401
187,470,view,2024-04-01 06:48:00,0.2,Sports,sess_187_20240401
59,671,view,2024-04-01 07:19:00,0.2,Books,sess_59_20240401
83,12,share,2024-04-01 07:21:00,0.5,Toys,sess_83_20240401
192,388,review,2024-04-01 07:26:00,0.6,Books,sess_192_20240401
390,249,share,2024-04-01 07:49:00,0.5,Fashion,sess_390_20240401
459,558,share,2024-04-01 08:09:00,0.5,Garden,sess_459_20240401
434,352,add_to_cart,2024-04-01 08:16:00,0.7,Clothing,sess_434_20240401
271,58,search,2024-04-01 08:33:00,0.3,Clothing,sess_271_20240401
196,714,review,2024-04-01 08:40:00,0.6,Books,sess_196_20240401
119,305,review,2024-04-01 08:48:00,0.6,Sports,sess_119_20240401
449,465,view,2024-04-01 09:24:00,0.2,Books,sess_449_20240401
346,783,review,2024-04-01 09:28:00,0.6,Electronics,sess_346_20240401
71,505,wishlist,2024-04-01 09:36:00,0.5,Beauty,sess_71_20240401
14,644,share,2024-04-01 10:23:00,0.5,Sports,sess_14_20240401
166,947,share,2024-04-01 10:25:00,0.5,Home,sess_166_20240401
193,874,click,2024-04-01 10:41:00,0.4,Clothing,sess_193_20240401
307,328,search,2024-04-01 10:42:00,0.3,Beauty,sess_307_20240401
206,670,wishlist,2024-04-01 10:48:00,0.5,Electronics,sess_206_20240401
224,273,add_to_cart,2024-04-01 10:52:00,0.7,Books,sess_224_20240401
176,764,share,2024-04-01 10:57:00,0.5,Home,sess_176_20240401
472,901,share,2024-04-01 11:00:00,0.5,Clothing,sess_472_20240401
204,482,click,2024-04-01 11:04:00,0.4,Books,sess_204_20240401
187,91,wishlist,2024-04-01 11:08:00,0.5,Garden,sess_187_20240401
389,500,share,2024-04-01 11:11:00,0.5,Beauty,sess_389_20240401
194,140,view,2024-04-01 11:13:00,0.2,Fashion,sess_194_20240401
131,707,click,2024-04-01 11:26:00,0.4,Fashion,sess_131_20240401
466,194,share,2024-04-01 11:44:00,0.5,Books,sess_466_20240401
150,711,view,2024-04-01 11:49:00,0.2,Home,sess_150_20240401
416,132,click,2024-04-01 11:53:00,0.4,Home,sess_416_20240401
140,6,share,2024-04-01 11:56:00,0.5,Home,sess_140_20240401
395,238,review,2024-04-01 12:00:00,0.6,Sports,sess_395_20240401
326,472,review,2024-04-01 12:17:00,0.6,Garden,sess_326_20240401
38,187,wishlist,2024-04-01 12:17:00,0.5,Garden,sess_38_20240401
223,3,click,2024-04-01 12:36:00,0.4,Electronics,sess_223_20240401
430,28,add_to_cart,2024-04-01 12:39:00,0.7,Toys,sess_430_20240401
153,163,view,2024-04-01 12:42:00,0.2,Home,sess_153_20240401
262,827,review,2024-04-01 13:06:00,0.6,Toys,sess_262_20240401
288,347,click,2024-04-01 13:12:00,0.4,Toys,sess_288_20240401
41,337,purchase,2024-04-01 13:19:00,1.0,Garden,sess_41_20240401
323,828,share,2024-04-01 13:20:00,0.5,Books,sess_323_20240401
259,917,view,2024-04-01 13:22:00,0.2,Toys,sess_259_20240401
276,587,view,2024-04-01 13:37:00,0.2,Beauty,sess_276_20240401
454,435,review,2024-04-01 13:52:00,0.6,Books,sess_454_20240401
327,118,click,2024-04-01 13:56:00,0.4,Books,sess_327_20240401
7,910,click,2024-04-01 13:57:00,0.4,Home,sess_7_20240401
166,673,wishlist,2024-04-01 14:00:00,0.5,Automotive,sess_166_20240401
108,538,search,2024-04-01 14:01:00,0.3,Fashion,sess_108_20240401
393,544,review,2024-04-01 14:17:00,0.6,Clothing,sess_393_20240401
283,212,review,2024-04-01 14:25:00,0.6,Home,sess_283_20240401
231,621,purchase,2024-04-01 14:38:00,1.0,Books,sess_231_20240401
128,184,share,2024-04-01 14:39:00,0.5,Garden,sess_128_20240401
274,662,click,2024-04-01 14:44:00,0.4,Garden,sess_274_20240401
410,517,search,2024-04-01 14:45:00,0.3,Home,sess_410_20240401
39,913,search,2024-04-01 14:50:00,0.3,Fashion,sess_39_20240401
310,73,click,2024-04-01 14:56:00,0.4,Beauty,sess_310_20240401
435,987,add_to_cart,2024-04-01 14:56:00,0.7,Toys,sess_435_20240401
469,542,view,2024-04-01 15:25:00,0.2,Fashion,sess_469_20240401
352,375,click,2024-04-01 15:32:00,0.4,Toys,sess_352_20240401
403,880,add_to_cart,2024-04-01 15:33:00,0.7,Clothing,sess_403_20240401
334,479,wishlist,2024-04-01 15:37:00,0.5,Books,sess_334_20240401
461,415,add_to_cart,2024-04-01 15:46:00,0.7,Electronics,sess_461_20240401
309,877,review,2024-04-01 15:55:00,0.6,Automotive,sess_309_20240401
487,157,add_to_cart,2024-04-01 16:05:00,0.7,Beauty,sess_487_20240401
336,912,purchase,2024-04-01 16:28:00,1.0,Fashion,sess_336_20240401
472,310,search,2024-04-01 16:53:00,0.3,Books,sess_472_20240401
439,438,add_to_cart,2024-04-01 17:04:00,0.7,Garden,sess_439_20240401
409,437,review,2024-04-01 17:06:00,0.6,Sports,sess_409_20240401
195,799,click,2024-04-01 17:28:00,0.4,Automotive,sess_195_20240401
31,76,share,2024-04-01 17:34:00,0.5,Garden,sess_31_20240401
116,634,add_to_cart,2024-04-01 17:36:00,0.7,Electronics,sess_116_20240401
495,675,click,2024-04-01 17:48:00,0.4,Books,sess_495_20240401
410,335,click,2024-04-01 17:49:00,0.4,Fashion,sess_410_20240401
332,815,add_to_cart,2024-04-01 18:06:00,0.7,Clothing,sess_332_20240401
191,56,click,2024-04-01 18:27:00,0.4,Automotive,sess_191_20240401
117,646,add_to_cart,2024-04-01 18:38:00,0.7,Books,sess_117_20240401
155,285,share,2024-04-01 18:46:00,0.5,Fashion,sess_155_20240401
132,680,review,2024-04-01 18:46:00,0.6,Fashion,sess_132_20240401
215,993,review,2024-04-01 18:54:00,0.6,Sports,sess_215_20240401
45,115,click,2024-04-01 19:16:00,0.4,Sports,sess_45_20240401
113,33,review,2024-04-01 19:20:00,0.6,Sports,sess_113_20240401
286,947,purchase,2024-04-01 19:38:00,1.0,Books,sess_286_20240401
399,954,review,2024-04-01 19:51:00,0.6,Automotive,sess_399_20240401
495,311,share,2024-04-01 20:03:00,0.5,Home,sess_495_20240401
240,839,share,2024-04-01 20:04:00,0.5,Home,sess_240_20240401
379,50,view,2024-04-01 20:11:00,0.2,Electronics,sess_379_20240401
361,804,click,2024-04-01 20:45:00,0.4,Electronics,sess_361_20240401
105,73,search,2024-04-01 20:45:00,0.3,Home,sess_105_20240401
157,88,search,2024-04-01 21:07:00,0.3,Automotive,sess_157_20240401
